calculated_host_listings_count,neighbourhood_group_Manhattan,room_type_Private room,room_type_Shared room,price
0.0,1.0,0.0,0.0,300
0.024539877300613498,0.0,1.0,0.0,80
0.0,1.0,0.0,0.0,195
0.0,1.0,1.0,0.0,150
0.0,1.0,0.0,0.0,150
1.0,1.0,0.0,0.0,230
0.027607361963190184,1.0,1.0,0.0,146
0.0,0.0,0.0,0.0,150
0.012269938650306749,1.0,1.0,0.0,999
0.0,0.0,0.0,0.0,110
0.0,0.0,0.0,0.0,350
0.0,1.0,0.0,0.0,275
0.0,1.0,0.0,0.0,200
0.003067484662576687,1.0,0.0,0.0,199
0.0,0.0,0.0,0.0,140
0.0,0.0,0.0,0.0,168
0.0,1.0,0.0,0.0,500
0.0,0.0,0.0,0.0,110
0.006134969325153375,0.0,1.0,0.0,66
0.0,0.0,1.0,0.0,61
0.0,1.0,0.0,0.0,129
0.003067484662576687,0.0,1.0,0.0,71
0.0,0.0,0.0,0.0,125
0.2914110429447853,1.0,0.0,0.0,377
0.08588957055214724,1.0,0.0,0.0,118
0.0,1.0,1.0,0.0,561
0.0,1.0,0.0,0.0,150
0.0,1.0,1.0,0.0,50
0.015337423312883437,1.0,0.0,1.0,75
0.003067484662576687,0.0,0.0,0.0,115
0.0,1.0,1.0,0.0,115
0.003067484662576687,1.0,0.0,0.0,200
0.0,1.0,1.0,0.0,128
0.0,0.0,1.0,0.0,65
0.0,0.0,0.0,0.0,150
0.0,0.0,1.0,0.0,50
0.012269938650306749,0.0,1.0,0.0,46
0.049079754601226995,0.0,1.0,0.0,50
0.009202453987730062,0.0,0.0,0.0,85
0.0,0.0,0.0,1.0,75
0.0,0.0,1.0,0.0,65
0.003067484662576687,0.0,0.0,0.0,125
0.0,0.0,1.0,0.0,69
0.12883435582822086,0.0,1.0,0.0,54
0.0,0.0,0.0,0.0,250
0.049079754601226995,0.0,0.0,1.0,35
0.003067484662576687,0.0,1.0,0.0,59
0.0,1.0,1.0,0.0,150
0.0,0.0,1.0,0.0,150
0.0,0.0,1.0,0.0,50
0.0,1.0,1.0,0.0,40
0.0,0.0,1.0,0.0,69
0.009202453987730062,0.0,1.0,0.0,55
0.003067484662576687,0.0,1.0,0.0,75
0.0,0.0,1.0,0.0,60
0.0,1.0,1.0,0.0,37
0.0,0.0,0.0,0.0,330
0.0,1.0,0.0,0.0,200
0.003067484662576687,0.0,0.0,0.0,250
0.0,0.0,0.0,0.0,150
0.19631901840490798,1.0,0.0,0.0,230
0.08282208588957056,1.0,0.0,1.0,32
0.02147239263803681,0.0,1.0,0.0,30
0.0,1.0,1.0,0.0,84
0.003067484662576687,0.0,1.0,0.0,66
0.0,1.0,0.0,0.0,140
0.0,0.0,0.0,0.0,150
0.0,0.0,0.0,0.0,100
0.0,0.0,0.0,0.0,250
0.0,1.0,1.0,0.0,90
0.0,1.0,0.0,0.0,120
0.06134969325153374,0.0,0.0,0.0,123
0.003067484662576687,0.0,0.0,0.0,189
0.006134969325153375,0.0,0.0,0.0,190
0.003067484662576687,0.0,1.0,0.0,50
0.003067484662576687,1.0,1.0,0.0,50
0.0,0.0,0.0,0.0,130
0.0,0.0,0.0,0.0,200
0.006134969325153375,0.0,0.0,0.0,150
0.0,1.0,1.0,0.0,100
0.0,0.0,0.0,0.0,210
0.0,0.0,1.0,0.0,55
0.0,0.0,0.0,0.0,95
0.003067484662576687,0.0,1.0,0.0,50
0.027607361963190184,1.0,1.0,0.0,55
0.0,0.0,0.0,0.0,103
0.0,1.0,1.0,0.0,65
0.003067484662576687,1.0,0.0,0.0,218
0.003067484662576687,1.0,1.0,0.0,46
0.0,1.0,0.0,0.0,106
0.0,1.0,1.0,0.0,220
0.0,1.0,1.0,0.0,64
0.0,0.0,1.0,0.0,101
0.02147239263803681,1.0,1.0,0.0,43
0.0,0.0,0.0,0.0,125
0.003067484662576687,0.0,0.0,0.0,79
0.0,0.0,1.0,0.0,60
0.0,0.0,1.0,0.0,38
0.006134969325153375,0.0,0.0,0.0,149
0.0,0.0,1.0,0.0,46
0.10122699386503069,0.0,1.0,0.0,43
0.009202453987730062,0.0,1.0,0.0,79
0.003067484662576687,0.0,0.0,0.0,298
0.0,0.0,0.0,0.0,169
0.0,1.0,1.0,0.0,71
0.0,1.0,0.0,0.0,200
0.0,1.0,1.0,0.0,129
0.0,0.0,1.0,0.0,125
0.0,0.0,0.0,0.0,147
0.0,1.0,1.0,0.0,275
0.0,0.0,1.0,0.0,50
0.0,1.0,1.0,0.0,125
0.0,0.0,0.0,0.0,88
0.0,0.0,0.0,0.0,109
0.0,1.0,0.0,0.0,250
0.006134969325153375,1.0,1.0,0.0,50
0.0,1.0,0.0,0.0,95
0.0,1.0,1.0,0.0,180
0.0,1.0,0.0,0.0,100
0.0,1.0,1.0,0.0,70
0.0,0.0,0.0,0.0,260
0.7085889570552147,1.0,0.0,0.0,285
0.0,0.0,0.0,0.0,215
0.0,0.0,1.0,0.0,45
0.0,1.0,0.0,0.0,245
0.0,1.0,1.0,0.0,95
0.0,1.0,1.0,0.0,143
0.006134969325153375,0.0,1.0,0.0,68
0.003067484662576687,1.0,0.0,0.0,268
0.0,0.0,1.0,0.0,60
0.0,1.0,0.0,1.0,180
0.0,1.0,1.0,0.0,33
0.3680981595092025,1.0,0.0,0.0,169
0.003067484662576687,0.0,0.0,0.0,130
0.003067484662576687,0.0,0.0,0.0,200
0.0,0.0,0.0,0.0,67
0.009202453987730062,0.0,0.0,1.0,77
0.0,1.0,0.0,0.0,170
0.0,1.0,0.0,0.0,135
0.0,1.0,1.0,0.0,96
0.0,0.0,0.0,0.0,289
0.0,1.0,1.0,0.0,84
1.0,1.0,0.0,0.0,222
0.0,0.0,1.0,0.0,55
0.0,0.0,0.0,0.0,300
0.0,0.0,0.0,0.0,125
0.0,0.0,1.0,0.0,65
0.0,0.0,1.0,0.0,75
0.0,0.0,1.0,0.0,80
0.0,1.0,1.0,0.0,139
0.003067484662576687,0.0,1.0,0.0,130
0.012269938650306749,1.0,1.0,0.0,72
0.0,0.0,0.0,0.0,107
0.0,1.0,1.0,0.0,150
0.0,0.0,0.0,0.0,150
0.0,1.0,0.0,0.0,154
0.0,0.0,0.0,0.0,80
0.0,1.0,1.0,0.0,111
0.0,0.0,0.0,0.0,120
0.003067484662576687,1.0,1.0,0.0,100
0.0,1.0,0.0,0.0,169
0.027607361963190184,0.0,1.0,0.0,50
0.006134969325153375,0.0,1.0,0.0,145
0.0,0.0,0.0,0.0,600
0.0,1.0,1.0,0.0,107
0.0,0.0,1.0,0.0,33
0.012269938650306749,0.0,1.0,0.0,95
0.0,0.0,1.0,0.0,70
0.0,0.0,0.0,0.0,120
0.0,0.0,0.0,0.0,119
0.0,1.0,1.0,0.0,100
0.0,1.0,0.0,0.0,150
0.02147239263803681,1.0,0.0,0.0,229
0.015337423312883437,0.0,1.0,0.0,65
0.003067484662576687,0.0,0.0,0.0,190
0.0,1.0,1.0,0.0,205
0.0,0.0,1.0,0.0,35
0.27607361963190186,1.0,0.0,0.0,165
0.003067484662576687,0.0,1.0,0.0,50
0.009202453987730062,0.0,1.0,0.0,125
0.0,1.0,0.0,0.0,279
0.0,0.0,0.0,0.0,125
0.018404907975460124,0.0,1.0,0.0,105
0.0,0.0,1.0,0.0,60
0.0,0.0,0.0,0.0,130
0.0,0.0,1.0,0.0,80
0.0,0.0,1.0,0.0,150
0.0,0.0,0.0,0.0,175
0.0,1.0,0.0,0.0,199
0.012269938650306749,0.0,0.0,0.0,249
0.0,0.0,0.0,0.0,299
0.0,0.0,0.0,0.0,150
0.0,0.0,0.0,0.0,140
1.0,1.0,0.0,0.0,247
0.003067484662576687,0.0,1.0,0.0,47
0.06748466257668712,1.0,0.0,0.0,300
0.0,0.0,1.0,0.0,125
0.0,1.0,0.0,0.0,125
0.006134969325153375,0.0,1.0,0.0,60
0.0,0.0,0.0,0.0,120
0.0,1.0,0.0,0.0,450
0.003067484662576687,1.0,1.0,0.0,85
0.003067484662576687,0.0,1.0,0.0,50
0.0,0.0,0.0,0.0,170
0.0,1.0,0.0,0.0,559
0.003067484662576687,1.0,1.0,0.0,89
0.0,0.0,0.0,0.0,99
0.009202453987730062,0.0,1.0,0.0,87
0.0,0.0,1.0,0.0,135
0.0,1.0,1.0,0.0,134
0.0,0.0,1.0,0.0,77
0.0,1.0,0.0,0.0,350
0.003067484662576687,0.0,0.0,0.0,125
0.0,1.0,0.0,0.0,199
0.009202453987730062,1.0,0.0,0.0,398
0.0,1.0,0.0,0.0,95
0.003067484662576687,1.0,1.0,0.0,65
0.009202453987730062,0.0,1.0,0.0,55
0.003067484662576687,0.0,1.0,0.0,54
0.0,0.0,1.0,0.0,40
0.0,0.0,0.0,0.0,75
0.0,0.0,0.0,0.0,220
0.0,0.0,1.0,0.0,45
0.0,1.0,0.0,0.0,150
0.003067484662576687,0.0,1.0,0.0,90
0.0,1.0,0.0,0.0,450
0.012269938650306749,0.0,0.0,1.0,45
0.042944785276073615,1.0,0.0,0.0,110
0.08282208588957056,0.0,0.0,0.0,199
0.003067484662576687,0.0,0.0,0.0,160
0.0,0.0,1.0,0.0,55
0.0,1.0,0.0,0.0,350
0.0,0.0,0.0,0.0,115
0.006134969325153375,0.0,1.0,0.0,95
0.0,1.0,0.0,0.0,150
0.015337423312883437,1.0,0.0,0.0,129
0.0,0.0,0.0,0.0,250
0.003067484662576687,1.0,0.0,0.0,200
0.0,1.0,0.0,0.0,195
0.003067484662576687,0.0,1.0,0.0,58
0.0,0.0,0.0,0.0,135
0.0,0.0,1.0,0.0,200
0.049079754601226995,1.0,0.0,0.0,120
0.0,1.0,0.0,0.0,198
0.0,1.0,0.0,0.0,250
0.03680981595092024,1.0,1.0,0.0,169
0.009202453987730062,0.0,0.0,0.0,60
0.003067484662576687,0.0,0.0,0.0,125
0.003067484662576687,1.0,1.0,0.0,95
0.0,0.0,0.0,0.0,125
0.012269938650306749,0.0,1.0,0.0,65
0.0,0.0,0.0,0.0,150
0.0,0.0,0.0,0.0,199
0.0,1.0,0.0,0.0,275
0.0,0.0,1.0,0.0,70
0.0,0.0,1.0,0.0,60
0.0,1.0,0.0,0.0,100
0.015337423312883437,0.0,0.0,1.0,25
0.0,1.0,1.0,0.0,68
0.006134969325153375,0.0,1.0,0.0,48
0.0,1.0,0.0,0.0,188
0.0,1.0,0.0,0.0,200
0.0,0.0,0.0,0.0,135
0.0,0.0,1.0,0.0,70
0.0,0.0,1.0,0.0,150
0.0,1.0,1.0,0.0,88
0.0,0.0,1.0,0.0,60
0.0,1.0,1.0,0.0,43
0.0,0.0,1.0,0.0,80
0.0,0.0,1.0,0.0,100
0.006134969325153375,0.0,1.0,0.0,68
0.0,0.0,1.0,0.0,35
0.0,0.0,1.0,0.0,75
0.003067484662576687,1.0,1.0,0.0,150
0.0,0.0,0.0,0.0,125
0.0,1.0,0.0,0.0,400
0.0,0.0,0.0,0.0,125
0.012269938650306749,0.0,1.0,0.0,89
0.012269938650306749,1.0,0.0,0.0,310
0.0,0.0,0.0,0.0,95
0.003067484662576687,1.0,1.0,0.0,180
0.08282208588957056,0.0,0.0,0.0,199
0.0,0.0,1.0,0.0,34
0.0,0.0,0.0,1.0,25
0.0,0.0,1.0,0.0,90
0.003067484662576687,0.0,0.0,0.0,160
0.003067484662576687,1.0,0.0,0.0,115
0.0,1.0,1.0,0.0,115
0.0,1.0,0.0,0.0,250
0.006134969325153375,1.0,1.0,0.0,90
0.0,0.0,0.0,0.0,135
0.006134969325153375,1.0,1.0,0.0,150
0.0,1.0,1.0,0.0,95
0.0,0.0,1.0,0.0,50
0.0,1.0,0.0,0.0,230
0.0,1.0,0.0,0.0,85
0.006134969325153375,0.0,1.0,0.0,65
0.0,0.0,0.0,0.0,145
0.0,0.0,1.0,0.0,30
0.0,0.0,1.0,0.0,40
0.0,1.0,1.0,0.0,90
0.012269938650306749,0.0,1.0,0.0,42
0.0,1.0,0.0,0.0,225
0.0,1.0,0.0,0.0,400
0.0,1.0,0.0,0.0,110
0.003067484662576687,1.0,0.0,0.0,150
0.0,0.0,0.0,0.0,84
0.0,0.0,1.0,0.0,70
0.0,1.0,0.0,0.0,200
0.024539877300613498,1.0,0.0,1.0,69
0.0,0.0,0.0,0.0,180
0.0,1.0,0.0,0.0,199
0.0,0.0,0.0,0.0,85
0.0,1.0,0.0,0.0,92
0.0,0.0,0.0,0.0,4200
0.0,1.0,1.0,0.0,90
0.0,0.0,0.0,0.0,190
0.0,0.0,0.0,0.0,93
0.0,0.0,0.0,0.0,128
0.0,1.0,1.0,0.0,70
0.003067484662576687,0.0,0.0,0.0,148
0.0,1.0,0.0,0.0,135
0.0,0.0,1.0,0.0,100
0.0,1.0,1.0,0.0,200
0.7085889570552147,1.0,0.0,0.0,275
0.006134969325153375,0.0,0.0,0.0,83
0.03374233128834356,1.0,1.0,0.0,499
0.0,1.0,0.0,0.0,225
0.0,0.0,0.0,0.0,165
0.03374233128834356,1.0,0.0,0.0,132
0.0,1.0,0.0,0.0,210
0.0,1.0,0.0,0.0,130
0.0,0.0,0.0,1.0,65
0.0,1.0,0.0,0.0,250
0.0,0.0,0.0,0.0,130
0.006134969325153375,0.0,1.0,0.0,65
0.0,1.0,0.0,0.0,215
0.003067484662576687,0.0,1.0,0.0,50
0.0,1.0,0.0,0.0,225
0.0,1.0,1.0,0.0,65
0.003067484662576687,0.0,1.0,0.0,58
0.006134969325153375,1.0,1.0,0.0,59
0.03067484662576687,1.0,0.0,0.0,505
0.0,0.0,1.0,0.0,100
0.0,1.0,1.0,0.0,44
0.0,1.0,0.0,0.0,195
0.0,1.0,0.0,0.0,120
0.0,0.0,1.0,0.0,52
0.0,0.0,0.0,0.0,145
0.0,1.0,0.0,0.0,125
0.0,1.0,0.0,0.0,620
0.006134969325153375,1.0,0.0,0.0,329
0.003067484662576687,1.0,0.0,0.0,280
0.0,1.0,0.0,0.0,75
0.042944785276073615,0.0,1.0,0.0,37
0.0,0.0,1.0,0.0,125
0.0,0.0,0.0,0.0,175
0.0,0.0,0.0,0.0,115
0.006134969325153375,0.0,1.0,0.0,40
0.0,1.0,1.0,0.0,150
0.0,0.0,0.0,0.0,147
0.009202453987730062,0.0,0.0,0.0,145
0.0,1.0,0.0,0.0,125
0.0,0.0,1.0,0.0,100
0.009202453987730062,0.0,0.0,0.0,150
0.0,0.0,0.0,0.0,225
0.006134969325153375,0.0,0.0,0.0,171
0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,190
0.0,0.0,1.0,0.0,72
0.0,0.0,0.0,0.0,117
0.012269938650306749,1.0,1.0,0.0,90
0.0,0.0,1.0,0.0,60
0.003067484662576687,0.0,0.0,0.0,130
0.003067484662576687,0.0,1.0,0.0,70
0.003067484662576687,1.0,1.0,0.0,99
0.0,0.0,1.0,0.0,69
0.09815950920245399,0.0,1.0,0.0,89
0.0,1.0,1.0,0.0,125
0.0,0.0,1.0,0.0,100
0.003067484662576687,0.0,1.0,0.0,70
0.003067484662576687,1.0,0.0,0.0,850
0.0,0.0,1.0,0.0,48
0.0,0.0,0.0,0.0,145
0.0,0.0,1.0,0.0,40
0.0,1.0,0.0,0.0,136
0.0,0.0,0.0,0.0,175
0.0,0.0,0.0,0.0,264
0.0,1.0,1.0,0.0,95
0.0,1.0,0.0,0.0,300
0.0,0.0,0.0,0.0,119
0.0,0.0,1.0,0.0,50
0.0,1.0,0.0,0.0,69
0.009202453987730062,1.0,1.0,0.0,95
0.0,0.0,1.0,0.0,55
0.003067484662576687,1.0,1.0,0.0,250
0.0,1.0,0.0,0.0,500
0.0,0.0,0.0,0.0,100
0.006134969325153375,1.0,1.0,0.0,120
0.006134969325153375,1.0,1.0,0.0,50
0.012269938650306749,0.0,1.0,0.0,110
0.0,0.0,0.0,0.0,70
0.0,0.0,0.0,0.0,100
0.0,0.0,0.0,0.0,265
0.006134969325153375,0.0,1.0,0.0,55
0.0,1.0,0.0,0.0,150
0.0,1.0,0.0,0.0,205
0.0,1.0,1.0,0.0,75
0.0,0.0,1.0,0.0,58
0.0,1.0,0.0,0.0,180
0.0,0.0,1.0,0.0,75
0.009202453987730062,0.0,1.0,0.0,49
0.003067484662576687,0.0,1.0,0.0,50
0.0,1.0,0.0,0.0,149
0.0,0.0,1.0,0.0,115
0.0,1.0,0.0,0.0,479
0.0,0.0,0.0,0.0,105
0.006134969325153375,0.0,0.0,0.0,150
0.0,0.0,1.0,0.0,85
0.012269938650306749,0.0,1.0,0.0,65
0.0,0.0,0.0,0.0,132
0.0,1.0,1.0,0.0,140
0.006134969325153375,0.0,0.0,0.0,145
0.0,0.0,0.0,0.0,209
0.0,0.0,0.0,0.0,130
0.003067484662576687,0.0,0.0,0.0,92
0.0,0.0,1.0,0.0,35
0.0,0.0,0.0,0.0,240
0.0,0.0,0.0,0.0,115
0.003067484662576687,0.0,0.0,0.0,100
0.0,1.0,1.0,0.0,155
0.0,0.0,1.0,0.0,58
0.15644171779141103,1.0,0.0,0.0,150
0.0,0.0,1.0,0.0,70
0.0,0.0,0.0,0.0,100
0.003067484662576687,1.0,1.0,0.0,89
0.006134969325153375,0.0,1.0,0.0,90
0.0,0.0,1.0,0.0,40
0.7085889570552147,1.0,0.0,0.0,446
0.0,1.0,0.0,0.0,850
0.0,1.0,0.0,0.0,200
0.0,0.0,1.0,0.0,100
0.0,0.0,1.0,0.0,59
0.0,0.0,0.0,0.0,150
0.0,0.0,1.0,0.0,18
0.0,0.0,0.0,0.0,120
0.0,1.0,0.0,0.0,105
0.0,0.0,0.0,0.0,500
0.006134969325153375,0.0,0.0,0.0,67
0.0,1.0,0.0,0.0,400
0.0,0.0,0.0,0.0,500
0.0,0.0,1.0,0.0,55
0.015337423312883437,1.0,1.0,0.0,40
0.0,0.0,0.0,0.0,200
0.0,0.0,0.0,0.0,400
0.0,0.0,1.0,0.0,55
0.0,0.0,0.0,0.0,175
0.0,1.0,1.0,0.0,85
0.027607361963190184,1.0,1.0,0.0,50
0.0,1.0,0.0,0.0,220
0.0,0.0,1.0,0.0,80
0.0,1.0,0.0,0.0,150
0.0,1.0,0.0,0.0,200
0.0,1.0,1.0,0.0,100
0.0,0.0,1.0,0.0,55
0.003067484662576687,1.0,1.0,0.0,129
0.0,0.0,0.0,0.0,175
0.0,0.0,0.0,0.0,350
0.07668711656441718,1.0,1.0,0.0,62
0.003067484662576687,0.0,1.0,0.0,100
0.0,1.0,0.0,0.0,240
0.0,0.0,1.0,0.0,900
0.0,0.0,1.0,0.0,400
0.0,0.0,1.0,0.0,61
0.003067484662576687,1.0,0.0,0.0,144
0.0,1.0,0.0,0.0,205
0.0,0.0,1.0,0.0,80
0.0,0.0,0.0,0.0,220
0.0,0.0,1.0,0.0,70
0.0,1.0,0.0,0.0,65
0.015337423312883437,1.0,1.0,0.0,2010
0.006134969325153375,1.0,1.0,0.0,100
0.0,1.0,0.0,0.0,375
0.0,0.0,0.0,0.0,90
0.0,0.0,0.0,0.0,190
0.2638036809815951,1.0,0.0,0.0,159
0.009202453987730062,0.0,0.0,0.0,85
0.0,1.0,1.0,0.0,130
0.0,1.0,0.0,0.0,850
0.0,0.0,1.0,0.0,55
0.0,1.0,1.0,0.0,90
0.015337423312883437,0.0,0.0,1.0,25
0.0,0.0,0.0,0.0,148
0.003067484662576687,0.0,1.0,0.0,50
0.003067484662576687,1.0,1.0,0.0,85
0.0,1.0,0.0,1.0,350
0.0,0.0,1.0,0.0,70
0.0,0.0,0.0,0.0,109
0.003067484662576687,0.0,0.0,0.0,375
0.012269938650306749,0.0,1.0,0.0,50
0.0,0.0,0.0,0.0,115
0.003067484662576687,0.0,0.0,0.0,90
0.0,1.0,0.0,0.0,110
0.0,1.0,0.0,0.0,250
0.0,0.0,1.0,0.0,65
0.006134969325153375,0.0,1.0,0.0,40
0.0,0.0,0.0,0.0,380
0.0,1.0,1.0,0.0,83
0.0,1.0,0.0,0.0,110
0.0,0.0,0.0,0.0,424
0.024539877300613498,1.0,0.0,1.0,60
0.0,0.0,0.0,0.0,125
0.003067484662576687,0.0,1.0,0.0,75
0.0,0.0,1.0,0.0,27
0.009202453987730062,0.0,1.0,0.0,35
0.02147239263803681,1.0,0.0,0.0,499
0.0,0.0,0.0,0.0,105
0.003067484662576687,1.0,1.0,0.0,89
0.0,0.0,0.0,0.0,200
0.018404907975460124,0.0,1.0,0.0,40
0.0,0.0,1.0,0.0,54
0.0,0.0,1.0,0.0,750
0.0,1.0,0.0,0.0,800
0.006134969325153375,0.0,1.0,0.0,60
0.0,0.0,1.0,0.0,40
0.0,0.0,1.0,0.0,50
0.0,1.0,0.0,0.0,445
0.0,1.0,0.0,0.0,126
0.0,0.0,1.0,0.0,75
0.0,1.0,0.0,0.0,135
0.0,0.0,0.0,0.0,100
0.0,1.0,0.0,0.0,180
0.0,1.0,0.0,0.0,165
0.0,1.0,0.0,0.0,295
0.0,1.0,0.0,0.0,200
0.0,1.0,0.0,0.0,149
0.05214723926380368,0.0,1.0,0.0,135
0.0,0.0,0.0,0.0,93
0.0,1.0,1.0,0.0,113
0.0,1.0,0.0,0.0,250
0.03987730061349693,1.0,1.0,0.0,500
0.024539877300613498,1.0,0.0,1.0,49
0.006134969325153375,1.0,1.0,0.0,70
0.015337423312883437,1.0,1.0,0.0,109
0.0,0.0,0.0,0.0,200
0.003067484662576687,0.0,0.0,0.0,115
0.012269938650306749,0.0,1.0,0.0,50
0.0,0.0,1.0,0.0,75
0.0,0.0,1.0,0.0,40
0.02147239263803681,0.0,1.0,0.0,139
0.0,0.0,0.0,0.0,180
0.0,0.0,0.0,0.0,80
0.0,1.0,0.0,0.0,128
0.003067484662576687,0.0,0.0,0.0,450
0.046012269938650305,1.0,0.0,0.0,135
0.0,1.0,0.0,0.0,199
0.0,1.0,0.0,0.0,250
0.0,1.0,0.0,0.0,285
0.0,0.0,1.0,0.0,60
0.0,1.0,1.0,0.0,99
0.0,1.0,0.0,0.0,130
0.0,1.0,0.0,0.0,180
0.0,0.0,1.0,0.0,80
0.0,0.0,0.0,0.0,235
0.0,0.0,0.0,0.0,140
0.015337423312883437,1.0,1.0,0.0,63
0.006134969325153375,0.0,1.0,0.0,80
0.009202453987730062,0.0,0.0,0.0,100
0.0,1.0,1.0,0.0,90
0.0,0.0,1.0,0.0,45
0.0,0.0,1.0,0.0,60
0.0,1.0,1.0,0.0,350
0.0,1.0,0.0,0.0,199
0.0,1.0,1.0,0.0,85
0.0,0.0,1.0,0.0,40
0.0,0.0,1.0,0.0,140
0.0,0.0,0.0,0.0,108
0.009202453987730062,0.0,1.0,0.0,89
0.0,0.0,1.0,0.0,46
0.0,0.0,1.0,0.0,40
0.0,1.0,1.0,0.0,82
0.0,0.0,1.0,0.0,150
0.08895705521472393,1.0,1.0,0.0,199
0.0,0.0,1.0,0.0,50
0.0,0.0,0.0,0.0,250
0.0,0.0,0.0,0.0,499
0.0,1.0,1.0,0.0,85
0.027607361963190184,0.0,1.0,0.0,50
0.2914110429447853,1.0,0.0,0.0,196
0.0,1.0,0.0,0.0,253
0.0,0.0,0.0,0.0,180
0.003067484662576687,0.0,1.0,0.0,38
0.0,0.0,0.0,0.0,22
0.0,0.0,0.0,0.0,1000
0.003067484662576687,0.0,1.0,0.0,140
0.0,0.0,1.0,0.0,75
0.0,0.0,0.0,0.0,250
0.0,0.0,1.0,0.0,56
0.003067484662576687,0.0,1.0,0.0,50
0.006134969325153375,1.0,1.0,0.0,120
0.7085889570552147,1.0,0.0,0.0,466
0.0,0.0,0.0,0.0,789
0.03374233128834356,1.0,0.0,0.0,235
0.0,0.0,1.0,0.0,70
0.012269938650306749,0.0,0.0,0.0,58
1.0,1.0,0.0,0.0,254
0.0,1.0,0.0,0.0,200
0.0,1.0,0.0,0.0,145
0.0,1.0,0.0,0.0,347
0.0,0.0,0.0,0.0,135
0.049079754601226995,0.0,0.0,1.0,30
0.08282208588957056,1.0,0.0,1.0,32
0.003067484662576687,0.0,0.0,0.0,167
0.009202453987730062,1.0,0.0,0.0,200
0.006134969325153375,0.0,1.0,0.0,50
0.0,1.0,0.0,0.0,149
0.0,0.0,0.0,0.0,120
0.0,0.0,0.0,0.0,110
0.012269938650306749,0.0,1.0,0.0,55
0.0,0.0,1.0,0.0,25
0.0,0.0,0.0,0.0,109
0.0,0.0,0.0,0.0,120
0.0,1.0,1.0,0.0,60
0.0,1.0,0.0,0.0,150
0.003067484662576687,1.0,1.0,0.0,55
0.0,0.0,1.0,0.0,120
0.0,0.0,0.0,0.0,200
0.0,1.0,1.0,0.0,149
0.003067484662576687,0.0,0.0,0.0,149
0.0,1.0,0.0,0.0,117
0.0,1.0,0.0,0.0,150
0.003067484662576687,0.0,1.0,0.0,48
0.15644171779141103,1.0,0.0,0.0,115
0.0,0.0,1.0,0.0,130
1.0,1.0,0.0,0.0,130
0.0,0.0,1.0,0.0,60
0.0,0.0,1.0,0.0,57
0.0,0.0,0.0,1.0,47
0.08895705521472393,1.0,1.0,0.0,179
0.0,1.0,0.0,0.0,179
0.3680981595092025,1.0,0.0,0.0,239
0.0,0.0,1.0,0.0,71
0.0,0.0,1.0,0.0,90
0.0,0.0,0.0,0.0,125
0.0,1.0,0.0,0.0,150
0.0,1.0,0.0,0.0,198
0.0,1.0,1.0,0.0,60
0.0,1.0,0.0,0.0,260
0.006134969325153375,0.0,0.0,0.0,97
0.0,0.0,1.0,0.0,35
0.0,0.0,0.0,0.0,150
1.0,1.0,0.0,0.0,252
0.003067484662576687,0.0,0.0,0.0,200
0.0,1.0,0.0,0.0,170
0.003067484662576687,1.0,1.0,0.0,105
0.19631901840490798,1.0,0.0,0.0,255
0.027607361963190184,1.0,0.0,0.0,289
0.0,0.0,0.0,0.0,140
0.0,0.0,0.0,0.0,135
0.006134969325153375,0.0,1.0,0.0,53
0.0,0.0,0.0,0.0,475
0.0,1.0,0.0,0.0,129
0.0,1.0,0.0,0.0,200
0.0,1.0,0.0,0.0,125
0.0,0.0,1.0,0.0,70
0.0,1.0,1.0,0.0,70
0.0,0.0,1.0,0.0,45
0.2914110429447853,1.0,0.0,0.0,170
0.0,0.0,0.0,0.0,260
0.0,0.0,1.0,0.0,125
0.003067484662576687,0.0,0.0,1.0,200
0.0,1.0,0.0,0.0,100
0.0,1.0,0.0,0.0,200
0.0,1.0,0.0,0.0,379
0.003067484662576687,0.0,1.0,0.0,50
0.0,1.0,1.0,0.0,50
0.0,1.0,0.0,0.0,449
0.02147239263803681,0.0,0.0,1.0,34
0.0,1.0,0.0,0.0,79
0.0,1.0,0.0,0.0,198
0.0,0.0,0.0,0.0,133
0.0,0.0,0.0,0.0,125
0.0,0.0,0.0,0.0,80
0.0,1.0,0.0,0.0,150
0.0,1.0,1.0,0.0,97
0.012269938650306749,0.0,1.0,0.0,46
0.018404907975460124,1.0,0.0,0.0,300
0.0,1.0,1.0,0.0,115
0.0,1.0,1.0,0.0,140
0.0,0.0,0.0,0.0,122
0.0,0.0,0.0,0.0,348
0.0,0.0,0.0,0.0,250
0.0,0.0,1.0,0.0,69
0.0,1.0,1.0,0.0,100
0.0,1.0,0.0,0.0,160
0.0,0.0,0.0,0.0,69
0.012269938650306749,1.0,1.0,0.0,140
0.0,0.0,1.0,0.0,33
0.0,0.0,0.0,0.0,160
0.0,0.0,1.0,0.0,35
0.0,1.0,0.0,0.0,450
0.3680981595092025,1.0,0.0,0.0,269
0.0,0.0,0.0,0.0,99
0.003067484662576687,1.0,1.0,0.0,85
0.009202453987730062,0.0,0.0,0.0,100
0.0,0.0,0.0,0.0,145
0.0,1.0,1.0,0.0,65
0.0,0.0,1.0,0.0,70
0.003067484662576687,1.0,1.0,0.0,100
0.03680981595092024,0.0,1.0,0.0,38
0.0,1.0,1.0,0.0,150
0.0,1.0,0.0,0.0,800
